geo_fips,year,pop,pop_change_yoy,pop_change_yoy_pct,pop_change_yoy_pct_diff,rank_pop,rank_pop_change_yoy,rank_pop_change_yoy_pct,rank_pop_change_yoy_pct_diff,state_name,state_abbr
13000,2006,9155813,229891,0.02575543456463097,0.01606625632662614,9,3,5,5,Georgia,GA
15000,2006,1309731,17002,0.013152021808128385,0.0034628435701235544,41,31,19,19,Hawaii,HI
16000,2006,1468669,40428,0.0283061472118501,0.01861696897384527,39,22,3,3,Idaho,ID
17000,2006,12643955,34052,0.0027004172831464287,-0.0069887609548584025,5,25,42,42,Illinois,IL
18000,2006,6332669,54053,0.008609062889018854,-0.0010801153489859768,15,17,27,27,Indiana,IN
19000,2006,2982644,18190,0.0061360371926837114,-0.0035531410453211194,30,28,34,34,Iowa,IA
20000,2006,2762931,17632,0.006422615532952877,-0.003266562705051954,33,30,30,30,Kansas,KS
21000,2006,4219239,36497,0.008725615875901501,-9.635623621033294e-4,26,23,26,26,Kentucky,KY
22000,2006,4302665,-273963,-0.059861321479482275,-0.06955049971748711,25,51,51,51,Louisiana,LA
23000,2006,1323619,4832,0.00366397302976144,-0.006025205208243391,40,43,40,40,Maine,ME
24000,2006,5627367,34988,0.006256371393998868,-0.0034328068440059624,19,24,32,32,Maryland,MD
25000,2006,6410084,6794,0.0010610170709119842,-0.008628161167092847,13,42,46,46,Massachusetts,MA
26000,2006,10036081,-15056,-0.0014979399843022734,-0.011187118222307104,8,49,49,49,Michigan,MI
27000,2006,5163555,43957,0.008586025699674076,-0.0011031525383307546,21,20,28,28,Minnesota,MN
28000,2006,2904978,-965,-3.320780896252955e-4,-0.010021256327630127,31,47,47,47,Mississippi,MS
29000,2006,5842704,52404,0.009050308274182685,-6.388699638221456e-4,18,18,25,25,Missouri,MO
30000,2006,952692,12590,0.013392163829031318,0.003702985591026487,44,33,18,18,Montana,MT
31000,2006,1772693,11196,0.006355957461182165,-0.0033332207768226657,38,34,31,31,Nebraska,NE
32000,2006,2522658,90515,0.037216150530622584,0.027526972292617753,35,10,1,1,Nevada,NV
33000,2006,1308389,9897,0.0076219183483610215,-0.0020672598896438093,42,36,29,29,New Hampshire,NH
34000,2006,8661679,9705,0.0011217093347714636,-0.008567468903233367,11,37,45,45,New Jersey,NJ
35000,2006,1962137,29863,0.015454847500923782,0.0057656692629189515,36,27,16,16,New Mexico,NM
36000,2006,19104631,-27979,-0.001462372357979387,-0.011151550595984218,3,50,48,48,New York,NY
37000,2006,8917270,211863,0.024336943694878366,0.014647765456873536,10,4,7,7,North Carolina,NC
38000,2006,649422,3333,0.005158732001318704,-0.004530446236686127,48,45,37,37,North Dakota,ND
39000,2006,11481213,17893,0.001560891609062645,-0.008128286628942185,7,29,44,44,Ohio,OH
40000,2006,3594090,45493,0.012819996184407528,0.003130817946402697,28,19,21,21,Oklahoma,OK
41000,2006,3670883,57681,0.01596395662351565,0.006274778385510819,27,16,15,15,Oregon,OR
42000,2006,12510809,60819,0.004885064164710172,-0.0048041140732946585,6,14,38,38,Pennsylvania,PA
44000,2006,1063096,-4820,-0.0045134636057517635,-0.014202641843756594,43,48,50,50,Rhode Island,RI
45000,2006,4357847,87697,0.020537217662143017,0.010848039424138187,24,12,8,8,South Carolina,SC
46000,2006,783033,7540,0.0097228472726381791,3.366903463334833e-5,46,40,24,24,South Dakota,SD
47000,2006,6088766,97709,0.016309142109647762,0.006619963871642931,16,8,14,14,Tennessee,TN
48000,2006,23359580,581457,0.025526993598199467,0.015837815360194636,2,1,6,6,Texas,TX
49000,2006,2525507,67788,0.027581672274169668,0.017892494036164837,34,13,4,4,Utah,UT
50000,2006,622892,1677,0.002699548465507111,-0.006989629772497719,49,46,43,43,Vermont,VT
51000,2006,7673725,96620,0.012751572005403118,0.0030623937673982873,12,9,22,22,Virginia,VA
53000,2006,6370753,113448,0.0181304890843582,0.00844131084635337,14,7,11,11,Washington,WA
54000,2006,1827912,7420,0.004075821261505131,-0.0056133569764997,37,41,39,39,West Virginia,WV
55000,2006,5577655,31489,0.005677615852103958,-0.004011562385900873,20,26,35,35,Wisconsin,WI
56000,2006,522667,8510,0.016551364660988763,0.006862186422983932,51,38,13,13,Wyoming,WY
00000,2007,301231207,2851295,0.00955592144554289,0,,,,,United States,US
01000,2007,4672840,43859,0.009474871467392067,-8.10499781508222e-5,23,20,23,23,Alabama,AL
02000,2007,680300,4998,0.007401133122662157,-0.002154788322880732,47,44,30,30,Alaska,AK
04000,2007,6167681,138540,0.022978397751852214,0.013422476306309324,17,6,5,5,Arizona,AZ
05000,2007,2848650,26889,0.009529155729347738,-2.676571619515157e-5,32,28,22,22,Arkansas,AR
06000,2007,36250311,229109,0.006360392970784262,-0.003195528474758627,1,2,32,32,California,CA
08000,2007,4803868,83445,0.01767744119541829,0.008121519749875402,22,10,10,10,Colorado,CO
09000,2007,3527270,9810,0.0027889442950310736,-0.006766977150511815,29,40,44,44,Connecticut,CT
10000,2007,871749,12481,0.014525153968261357,0.004969232522718468,45,36,12,12,Delaware,DE
11000,2007,574404,3723,0.006523784741387921,-0.0030321367041549682,50,46,31,31,District of Columbia,DC
12000,2007,18367842,200852,0.011055876620177586,0.0014999551746346963,4,3,19,19,Florida,FL
13000,2007,9349988,194175,0.02120783812426051,0.011651916678717622,9,5,7,7,Georgia,GA
15000,2007,1315675,5944,0.004538336498105336,-0.005017584947437553,41,43,38,38,Hawaii,HI
16000,2007,1505105,36436,0.024808857543803266,0.015252936098260377,39,24,3,3,Idaho,ID
17000,2007,12695866,51911,0.004105598287877488,-0.0054503231576654015,5,16,40,40,Illinois,IL
18000,2007,6379599,46930,0.007410777351540086,-0.0021451440940028037,15,18,29,29,Indiana,IN
19000,2007,2999212,16568,0.005554803053934697,-0.004001118391608193,30,34,35,35,Iowa,IA
20000,2007,2783785,20854,0.007547781685463734,-0.002008139760079155,33,32,28,28,Kansas,KS
21000,2007,4256672,37433,0.008871979046458377,-6.839423990845118e-4,26,23,24,24,Kentucky,KY
22000,2007,4375581,72916,0.01694670628552304,0.007390784839980152,25,13,11,11,Louisiana,LA
23000,2007,1327040,3421,0.002584580608165945,-0.006971340837376944,40,47,45,45,Maine,ME
24000,2007,5653408,26041,0.0046275638322505,-0.0049283576132923895,19,29,37,37,Maryland,MD
25000,2007,6431559,21475,0.00335019010671311,-0.006205731338829779,14,31,42,42,Massachusetts,MA
26000,2007,10001284,-34797,-0.003467190031646815,-0.013023111477189705,8,51,50,50,Michigan,MI
27000,2007,5207203,43648,0.008453090942190022,-0.0011028305033528672,21,21,25,25,Minnesota,MN
28000,2007,2928350,23372,0.008045499828225893,-0.0015104216173169958,31,30,26,26,Mississippi,MS
29000,2007,5887612,44908,0.0076861672266813445,-0.0018697542188615447,18,19,27,27,Missouri,MO
30000,2007,964706,12014,0.012610581384119947,0.0030546599385770576,44,38,17,17,Montana,MT
31000,2007,1783440,10747,0.006062527465274585,-0.003493393980268304,38,39,33,33,Nebraska,NE
32000,2007,2601072,78414,0.03108388057358548,0.02152795912804259,34,11,1,1,Nevada,NV
33000,2007,1312540,4151,0.0031726038662813582,-0.0063833175792615306,42,45,43,43,New Hampshire,NH
34000,2007,8677885,16206,0.00187099983732946,-0.007684921608213429,11,35,46,46,New Jersey,NJ
35000,2007,1990070,27933,0.014236009004468088,0.004680087558925199,36,26,15,15,New Mexico,NM
36000,2007,19132335,27704,0.0014501196071256231,-0.008105801838417265,3,27,48,48,New York,NY
37000,2007,9118037,200767,0.022514401829259404,0.012958480383716515,10,4,6,6,North Carolina,NC
38000,2007,652822,3400,0.005235424731530499,-0.00432049671401239,48,48,36,36,North Dakota,ND
39000,2007,11500468,19255,0.0016770876038969054,-0.007878833841645984,7,33,47,47,Ohio,OH
40000,2007,3634349,40259,0.01120144459376365,0.0016455231482207615,28,22,18,18,Oklahoma,OK
41000,2007,3722417,51534,0.014038584177158467,0.004482662731615577,27,17,16,16,Oregon,OR
42000,2007,12563937,53128,0.004246567907798768,-0.005309353537744121,6,15,39,39,Pennsylvania,PA
44000,2007,1057315,-5781,-0.005437890839585512,-0.014993812285128402,43,50,51,51,Rhode Island,RI
45000,2007,4444110,86263,0.019794866593526573,0.010238945147983684,24,9,9,9,South Carolina,SC
46000,2007,791623,8590,0.01097016345415838,0.0014142420086154916,46,41,20,20,South Dakota,SD
47000,2007,6175727,86961,0.014282204308721997,0.004726282863179108,16,8,13,13,Tennessee,TN
48000,2007,23831983,472403,0.02022309476454628,0.010667173319003392,2,1,8,8,Texas,TX
49000,2007,2597746,72239,0.028603761541741917,0.019047840096199028,35,14,2,2,Utah,UT
50000,2007,623481,589,9.455892835355086e-4,-0.008610332162007382,49,49,49,49,Vermont,VT
51000,2007,7751000,77275,0.010070076788000612,5.141553424577224e-4,12,12,21,21,Virginia,VA
53000,2007,6461587,90834,0.014257969191396998,0.0047020477458541085,13,7,14,14,Washington,WA
54000,2007,1834052,6140,0.0033590238479751762,-0.006196897597567713,37,42,41,41,West Virginia,WV
55000,2007,5610775,33120,0.005937979312094419,-0.00361794213344847,20,25,34,34,Wisconsin,WI
56000,2007,534876,12209,0.02335904122510126,0.013803119779558372,51,37,4,4,Wyoming,WY
00000,2008,304093966,2862759,0.00950352730220279,0,,,,,United States,US
01000,2008,4718206,45366,0.009708442831340256,2.0491552913746644e-4,23,19,23,23,Alabama,AL
02000,2008,687455,7155,0.01051741878582978,0.0010138914836269903,47,43,19,19,Alaska,AK
04000,2008,6280362,112681,0.018269589494009173,0.008766062191806383,16,6,8,8,Arizona,AZ
05000,2008,2874554,25904,0.009093430221332912,-4.100970808698784e-4,32,30,26,26,Arkansas,AR
06000,2008,36604337,354026,0.009766150695920926,2.6262339371813624e-4,1,2,22,22,California,CA
08000,2008,4889730,85862,0.017873513593629133,0.008369986291426343,22,8,9,9,Colorado,CO
09000,2008,3545579,18309,0.00519069988971641,-0.00431282741248638,29,34,40,40,Connecticut,CT
10000,2008,883874,12125,0.013908820084680338,0.004405292782477548,45,39,12,12,Delaware,DE
11000,2008,580236,5832,0.0101531326383521,6.496053361493108e-4,50,45,21,21,District of Columbia,DC
12000,2008,18527305,159463,0.008681640445295642,-8.218868569071485e-4,4,4,28,28,Florida,FL
13000,2008,9504843,154855,0.01656205334167274,0.007058526039469949,9,5,10,10,Georgia,GA
15000,2008,1332213,16538,0.01256997358770213,0.00306644628549934,40,36,14,14,Hawaii,HI
16000,2008,1534320,29215,0.019410605904571443,0.009907078602368653,39,29,6,6,Idaho,ID
17000,2008,12747038,51172,0.004030603347577865,-0.005472923954624925,5,16,42,42,Illinois,IL
18000,2008,6424806,45207,0.007086182062540295,-0.002417345239662495,15,20,33,33,Indiana,IN
19000,2008,3016734,17522,0.005842201218186644,-0.003661326084016146,30,35,36,36,Iowa,IA
20000,2008,2808076,24291,0.008725889391601722,-7.776379106010679e-4,33,31,27,27,Kansas,KS
21000,2008,4289878,33206,0.007800929928357177,-0.0017025973738456135,26,25,29,29,Kentucky,KY
22000,2008,4435586,60005,0.013713607404365271,0.004210080102162481,25,14,13,13,Louisiana,LA
23000,2008,1330509,3469,0.0026140884977091873,-0.006889438804493603,41,47,46,46,Maine,ME
24000,2008,5684965,31557,0.005581942785661321,-0.003921584516541469,19,27,38,38,Maryland,MD
25000,2008,6468967,37408,0.00581631918481973,-0.00368720811738306,14,22,37,37,Massachusetts,MA
26000,2008,9946889,-54395,-0.00543880165786713,-0.01494232896006992,8,51,51,51,Michigan,MI
27000,2008,5247018,39815,0.007646139395756224,-0.0018573879064465657,21,21,30,30,Minnesota,MN
28000,2008,2947806,19456,0.006644014547441392,-0.002859512754761398,31,33,34,34,Mississippi,MS
29000,2008,5923916,36304,0.006166167199876622,-0.0033373601023261677,18,23,35,35,Missouri,MO
30000,2008,976415,11709,0.012137376568612614,0.0026338492664098236,44,40,16,16,Montana,MT
31000,2008,1796378,12938,0.007254519355851613,-0.002249007946351177,38,38,32,32,Nebraska,NE
32000,2008,2653630,52558,0.020206284178215753,0.010702756876012963,35,15,4,4,Nevada,NV
33000,2008,1315906,3366,0.0025644932725859782,-0.006939034029616812,42,48,47,47,New Hampshire,NH
34000,2008,8711090,33205,0.0038263931822097204,-0.00567713411999307,11,26,44,44,New Jersey,NJ
35000,2008,2010662,20592,0.01034737471546227,8.438474132594805e-4,36,32,20,20,New Mexico,NM
36000,2008,19212436,80101,0.004186681866066008,-0.005316845436136782,3,11,41,41,New York,NY
37000,2008,9309449,191412,0.020992676384182254,0.011489149081979464,10,3,2,2,North Carolina,NC
38000,2008,657569,4747,0.007271507394052284,-0.002232019908150506,48,46,31,31,North Dakota,ND
39000,2008,11515391,14923,0.0012975993672605323,-0.008205927934942257,7,37,48,48,Ohio,OH
40000,2008,3668976,34627,0.009527703585979222,2.4176283776431925e-005,28,24,24,24,Oklahoma,OK
41000,2008,3768748,46331,0.012446483024336069,0.002942955722133279,27,18,15,15,Oregon,OR
42000,2008,12612285,48348,0.0038481568317319643,-0.005655370470470825,6,17,43,43,Pennsylvania,PA
44000,2008,1055003,-2312,-0.002186670954256773,-0.011690198256459563,43,50,50,50,Rhode Island,RI
45000,2008,4528996,84886,0.019100787334246902,0.009597260032044112,24,9,7,7,South Carolina,SC
46000,2008,799124,7501,0.009475470015398745,-2.8057286804045525e-5,46,42,25,25,South Dakota,SD
47000,2008,6247411,71684,0.011607378370190262,0.002103851067987472,17,12,17,17,Tennessee,TN
48000,2008,24309039,477056,0.020017469800981312,0.010513942498778522,2,1,5,5,Texas,TX
49000,2008,2663029,65283,0.025130632479079942,0.015627105176877154,34,13,1,1,Utah,UT
50000,2008,624151,670,0.0010746117363640592,-0.00842891556583873,49,49,49,49,Vermont,VT
51000,2008,7833496,82496,0.010643271835892143,0.001139744533689353,12,10,18,18,Virginia,VA
53000,2008,6562231,100644,0.01557574013938062,0.006072212837177829,13,7,11,11,Washington,WA
54000,2008,1840310,6258,0.0034121169955922733,-0.006091410306610517,37,44,45,45,West Virginia,WV
55000,2008,5640996,30221,0.005386243433393782,-0.004117283868809008,20,28,39,39,Wisconsin,WI
56000,2008,546043,11167,0.020877736148191356,0.011374208845988566,51,41,3,3,Wyoming,WY
00000,2009,306771529,2677563,0.00880505139651472,0,,,,,United States,US
01000,2009,4757938,39732,0.008420997302788391,-3.840540937263288e-4,23,22,27,27,Alabama,AL
02000,2009,698895,11440,0.016641089234931742,0.007836037838417022,47,40,6,6,Alaska,AK
04000,2009,6343154,62792,0.009998149788181,0.0011930983916662793,16,10,20,20,Arizona,AZ
05000,2009,2896843,22289,0.007753898517822243,-0.001051152878692477,32,31,29,29,Arkansas,AR
06000,2009,36961229,356892,0.009749992193547994,9.449407970332745e-4,1,2,22,22,California,CA
08000,2009,4972195,82465,0.016864939372930612,0.008059887976415893,22,9,5,5,Colorado,CO
09000,2009,3561807,16228,0.004576967541831673,-0.004228083854683047,29,34,41,41,Connecticut,CT
10000,2009,891730,7856,0.008888144690306536,8.309329379181662e-5,45,43,25,25,Delaware,DE
11000,2009,592228,11992,0.02066745255378846,0.011862401157273739,50,39,3,3,District of Columbia,DC
12000,2009,18652644,125339,0.006765096164822676,-0.0020399552316920436,4,4,32,32,Florida,FL
13000,2009,9620846,116003,0.01220462031829458,0.0033995689217798594,9,5,14,14,Georgia,GA
15000,2009,1346717,14504,0.010887147926044859,0.0020820965295301388,40,36,18,18,Hawaii,HI
16000,2009,1554439,20119,0.013112649251785808,0.004307597855271088,39,32,11,11,Idaho,ID
17000,2009,12796778,49740,0.0039020829780220313,-0.004902968418492689,5,16,44,44,Illinois,IL
18000,2009,6459325,34519,0.0053727692322538614,-0.0034322821642608584,15,24,36,36,Indiana,IN
19000,2009,3032870,16136,0.00534883088797355,-0.0034562205085411695,30,35,37,37,Iowa,IA
20000,2009,2832704,24628,0.008770417894672367,-3.463350184235332e-5,33,30,26,26,Kansas,KS
21000,2009,4317074,27196,0.00633957422565397,-0.00246547717086075,26,28,34,34,Kentucky,KY
22000,2009,4491648,56062,0.012639141705289899,0.003834090308775179,25,14,13,13,Louisiana,LA
23000,2009,1329590,-919,-6.907131030304943e-4,-0.009495764499545215,41,49,49,49,Maine,ME
24000,2009,5730388,45423,0.007990022805769253,-8.150285907454671e-4,19,19,28,28,Maryland,MD
25000,2009,6517613,48646,0.007519902327527718,-0.001285149068987002,14,17,31,31,Massachusetts,MA
26000,2009,9901591,-45298,-0.004553986678648972,-0.013359038075163691,8,51,51,51,Michigan,MI
27000,2009,5281203,34185,0.0065151291647941745,-0.0022899222317205453,21,25,33,33,Minnesota,MN
28000,2009,2958774,10968,0.003720733318271284,-0.005084318078243436,31,41,45,45,Mississippi,MS
29000,2009,5961088,37172,0.006274903290323495,-0.0025301481061912245,18,23,35,35,Missouri,MO
30000,2009,983982,7567,0.00774977852654865,-0.00105527286996607,44,44,30,30,Montana,MT
31000,2009,1812683,16305,0.009076597464453473,2.7154606793875283e-4,38,33,24,24,Nebraska,NE
32000,2009,2684665,31035,0.011695300399829668,0.0028902490033149483,35,26,16,16,Nevada,NV
33000,2009,1316102,196,1.48946809270571e-4,-0.008656104587244149,42,48,48,48,New Hampshire,NH
34000,2009,8755602,44512,0.005109808301831343,-0.0036952430946833766,11,20,38,38,New Jersey,NJ
35000,2009,2036802,26140,0.013000693303996395,0.004195641907481675,36,29,12,12,New Mexico,NM
36000,2009,19307066,94630,0.004925455574712129,-0.003879595821802591,3,7,40,40,New York,NY
37000,2009,9449566,140117,0.015051051893619053,0.006246000497104333,10,3,8,8,North Carolina,NC
38000,2009,664968,7399,0.01125205111554833,0.0024469997190336105,48,46,17,17,North Dakota,ND
39000,2009,11528896,13505,0.0011727782408777955,-0.0076322731556369245,7,38,46,46,Ohio,OH
40000,2009,3717572,48596,0.013245112532761184,0.004440061136246464,28,18,10,10,Oklahoma,OK
41000,2009,3808600,39852,0.010574333969795804,0.0017692825732810846,27,21,19,19,Oregon,OR
42000,2009,12666858,54573,0.004326971678803642,-0.0044780797177110775,6,15,42,42,Pennsylvania,PA
44000,2009,1053646,-1357,-0.0012862522665812324,-0.010091303663095953,43,50,50,50,Rhode Island,RI
45000,2009,4589872,60876,0.013441389658988438,0.004636338262473718,24,11,9,9,South Carolina,SC
46000,2009,807067,7943,0.009939633899119536,0.0011345825026048157,46,42,21,21,South Dakota,SD
47000,2009,6306019,58608,0.009381166054226302,5.761146577115822e-4,17,13,23,23,Tennessee,TN
48000,2009,24801761,492722,0.020269085914914203,0.011464034518399483,2,1,4,4,Texas,TX
49000,2009,2723421,60392,0.02267793553881689,0.01387288414230217,34,12,2,2,Utah,UT
50000,2009,624817,666,0.0010670494800136506,-0.007738001916501069,49,47,47,47,Vermont,VT
51000,2009,7925937,92441,0.011800733669871026,0.002995682273356306,12,8,15,15,Virginia,VA
53000,2009,6667426,105195,0.01603037137827059,0.00722531998175587,13,6,7,7,Washington,WA
54000,2009,1847775,7465,0.004056381805239335,-0.004748669591275385,37,45,43,43,West Virginia,WV
55000,2009,5669264,28268,0.005011171785975385,-0.0037938796105393352,20,27,39,39,Wisconsin,WI
56000,2009,559851,13808,0.02528738579196144,0.01648233439544672,51,37,1,1,Wyoming,WY
00000,2010,309327143,2555614,0.00833067530200953,0,,,,,United States,US
01000,2010,4785514,27576,0.005795788007325863,-0.0025348872946836668,23,27,35,35,Alabama,AL
02000,2010,713982,15087,0.021586933659562595,0.013256258357553065,47,37,2,2,Alaska,AK
04000,2010,6407342,64188,0.010119256130309937,0.0017885808283004071,16,10,18,18,Arizona,AZ
05000,2010,2921998,25155,0.008683591067931538,3.5291576592200863e-4,32,29,25,25,Arkansas,AR
06000,2010,37319550,358321,0.0096945098876447,0.00136383458563517,1,2,20,20,California,CA
08000,2010,5047539,75344,0.015153066201144564,0.006822390899135035,22,9,5,5,Colorado,CO
09000,2010,3579173,17366,0.004875615102109688,-0.0034550601998998417,29,33,38,38,Connecticut,CT
10000,2010,899647,7917,0.008878247900149148,5.475725981396191e-4,45,43,24,24,Delaware,DE
11000,2010,605282,13054,0.02204218645521657,0.013711511153207042,50,38,1,1,District of Columbia,DC
12000,2010,18846143,193499,0.010373810812022145,0.0020431355100126152,4,3,16,16,Florida,FL
13000,2010,9712209,91363,0.009496358220472503,0.0011656829184629736,9,7,21,21,Georgia,GA
15000,2010,1364004,17287,0.012836401411729413,0.004505726109719884,40,34,9,9,Hawaii,HI
16000,2010,1570819,16380,0.01053756371269635,0.0022068884106868202,39,36,15,15,Idaho,ID
17000,2010,12840545,43767,0.0034201577928444173,-0.0049105175091651125,5,19,45,45,Illinois,IL
18000,2010,6490555,31230,0.0048348705166561525,-0.003495804785353377,15,23,39,39,Indiana,IN
19000,2010,3050819,17949,0.005918156729434496,-0.002412518572575033,30,31,33,33,Iowa,IA
20000,2010,2858266,25562,0.009023886717426176,6.932114154166464e-4,33,28,23,23,Kansas,KS
21000,2010,4348464,31390,0.007271128546788867,-0.0010595467552206627,26,22,30,30,Kentucky,KY
22000,2010,4544635,52987,0.01179678371947223,0.0034661084174627006,25,12,11,11,Louisiana,LA
23000,2010,1327651,-1939,-0.0014583443016268174,-0.009789019603636347,41,50,50,50,Maine,ME
24000,2010,5788784,58396,0.010190583953477496,0.0018599086514679668,19,11,17,17,Maryland,MD
25000,2010,6566440,48827,0.007491546368279307,-8.391289337302222e-4,14,15,29,29,Massachusetts,MA
26000,2010,9877597,-23994,-0.0024232469307205276,-0.010753922232730057,8,51,51,51,Michigan,MI
27000,2010,5310934,29731,0.0056295885615455414,-0.002701086740463988,21,24,36,36,Minnesota,MN
28000,2010,2970615,11841,0.004001995421076432,-0.0043286798809330975,31,39,41,41,Mississippi,MS
29000,2010,5996089,35001,0.005871579147967619,-0.0024590961540419103,18,21,34,34,Missouri,MO
30000,2010,990730,6748,0.006857849025693559,-0.00147282627631597,44,44,31,31,Montana,MT
31000,2010,1829591,16908,0.00932760995717398,9.969346551644501e-4,38,35,22,22,Nebraska,NE
32000,2010,2702483,17818,0.006636954703845731,-0.0016937205981637981,35,32,32,32,Nevada,NV
33000,2010,1316807,705,5.356727670043811e-4,-0.007795002535005148,42,48,48,48,New Hampshire,NH
34000,2010,8799451,43849,0.005008107951914672,-0.003322567350094858,11,18,37,37,New Jersey,NJ
35000,2010,2064614,27812,0.013654739144992984,0.005324063842983454,36,26,7,7,New Mexico,NM
36000,2010,19399956,92890,0.004811191923205732,-0.0035194833788037977,3,6,40,40,New York,NY
37000,2010,9574586,125020,0.013230237240525121,0.004899561938515592,10,4,8,8,North Carolina,NC
38000,2010,674752,9784,0.014713489972449803,0.006382814670440273,48,41,6,6,North Dakota,ND
39000,2010,11539449,10553,9.153521724890223e-4,-0.007415323129520507,7,40,47,47,Ohio,OH
40000,2010,3760014,42442,0.011416591259026053,0.003085915957016523,28,20,12,12,Oklahoma,OK
41000,2010,3837614,29014,0.007618022370424828,-7.126529315847011e-4,27,25,28,28,Oregon,OR
42000,2010,12711406,44548,0.0035168942448079864,-0.0048137810572015435,6,17,43,43,Pennsylvania,PA
44000,2010,1053994,348,3.302817075184645e-4,-0.008000393594491065,43,49,49,49,Rhode Island,RI
45000,2010,4635846,45974,0.0100164013288388,0.00168572602682927,24,16,19,19,South Carolina,SC
46000,2010,816193,9126,0.011307611387902119,0.0029769360858925894,46,42,14,14,South Dakota,SD
47000,2010,6355518,49499,0.007849484754168993,-4.811905478405362e-4,17,14,27,27,Tennessee,TN
48000,2010,25241897,440136,0.017746159234418878,0.009415483932409348,2,1,4,4,Texas,TX
49000,2010,2775413,51992,0.019090695122054212,0.010760019820044682,34,13,3,3,Utah,UT
50000,2010,625886,1069,0.0017109009517986867,-0.006619774350210843,49,47,46,46,Vermont,VT
51000,2010,8024004,98067,0.012372921964936133,0.004042246662926604,12,5,10,10,Virginia,VA
53000,2010,6743009,75583,0.01133615881151137,0.00300548350950184,13,8,13,13,Washington,WA
54000,2010,1854265,6490,0.0035123323997781116,-0.004818342902231418,37,45,44,44,West Virginia,WV
55000,2010,5690538,21274,0.0037525153176849765,-0.0045781599843245525,20,30,42,42,Wisconsin,WI
56000,2010,564531,4680,0.008359367045874706,2.869174386517688e-5,51,46,26,26,Wyoming,WY
00000,2011,311583481,2256338,0.007294342093994642,0,,,,,United States,US
01000,2011,4799642,14128,0.0029522429565559728,-0.004342099137438668,23,32,38,38,Alabama,AL
02000,2011,722349,8367,0.01171878282645781,0.004424440732463169,47,40,7,7,Alaska,AK
04000,2011,6473416,66074,0.010312232435852496,0.003017890341857854,16,10,10,10,Arizona,AZ
05000,2011,2941038,19040,0.006516089333394479,-7.782527606001628e-4,32,25,28,28,Arkansas,AR
06000,2011,37636311,316761,0.008487803309525437,0.0011934612155307953,1,2,19,19,California,CA
08000,2011,5121900,74361,0.01473212985575743,0.007437787761762789,22,9,4,4,Colorado,CO
09000,2011,3588632,9459,0.0026427892700352845,-0.004651552823959357,29,38,43,43,Connecticut,CT
10000,2011,907590,7943,0.008829018492808847,0.0015346763988142052,45,41,16,16,Delaware,DE
11000,2011,620290,15008,0.024795054206138627,0.017500712112143987,50,31,1,1,District of Columbia,DC
12000,2011,19055607,209464,0.011114422722994302,0.0038200806289996605,4,3,9,9,Florida,FL
13000,2011,9803630,91421,0.009412997599207348,0.0021186555052127064,9,5,12,12,Georgia,GA
15000,2011,1379562,15558,0.011406124908724608,0.004111782814729966,40,28,8,8,Hawaii,HI
16000,2011,1584272,13453,0.008564322178430488,0.0012699800844358467,39,33,18,18,Idaho,ID
17000,2011,12867783,27238,0.002121249526402501,-0.005173092567592141,5,22,45,45,Illinois,IL
18000,2011,6517250,26695,0.0041128994361807275,-0.003181442657813914,15,23,34,34,Indiana,IN
19000,2011,3066772,15953,0.005229087664656605,-0.0020652544293380364,30,27,31,31,Iowa,IA
20000,2011,2869677,11411,0.0039922806344825845,-0.003302061459512057,33,34,35,35,Kansas,KS
21000,2011,4370817,22353,0.0051404357952601195,-0.002153906298734522,26,24,33,33,Kentucky,KY
22000,2011,4576244,31609,0.006955234028695374,-3.39108065299268e-4,25,19,25,25,Louisiana,LA
23000,2011,1328473,822,6.191386139881641e-4,-0.0066752034800064775,41,50,48,48,Maine,ME
24000,2011,5840241,51457,0.008889086205323951,0.0015947441113293099,19,11,15,15,Maryland,MD
25000,2011,6614218,47778,0.0072760887177831515,-1.8253376211490105e-5,14,12,23,23,Massachusetts,MA
26000,2011,9883053,5456,5.52361065145703e-4,-0.006741981028848938,8,45,49,49,Michigan,MI
27000,2011,5346620,35686,0.006719345410807214,-5.74996683187428e-4,21,16,27,27,Minnesota,MN
28000,2011,2979147,8532,0.0028721325382117845,-0.004422209555782857,31,39,39,39,Mississippi,MS
29000,2011,6011182,15093,0.002517140756249615,-0.004777201337745026,18,30,44,44,Missouri,MO
30000,2011,997518,6788,0.006851513530427059,-4.428285635675825e-4,44,43,26,26,Montana,MT
31000,2011,1840914,11323,0.006188814877204796,-0.0011055272167898459,38,35,29,29,Nebraska,NE
32000,2011,2713114,10631,0.003933789777771035,-0.0033605523162236065,35,37,36,36,Nevada,NV
33000,2011,1320444,3637,0.0027619841024538903,-0.004532357991540751,42,46,41,41,New Hampshire,NH
34000,2011,8828552,29101,0.0033071381385043224,-0.003987203955490319,11,20,37,37,New Jersey,NJ
35000,2011,2080707,16093,0.00779467735857647,5.00335264581828e-4,36,26,21,21,New Mexico,NM
36000,2011,19499921,99965,0.005152846738415283,-0.0021414953555793587,3,4,32,32,New York,NY
37000,2011,9658913,84327,0.00880737819891116,0.001513036104916518,10,7,17,17,North Carolina,NC
38000,2011,685526,10774,0.015967348003414587,0.008673005909419947,48,36,3,3,North Dakota,ND
39000,2011,11545735,6286,5.447400478133748e-4,-0.006749602046181267,7,44,50,50,Ohio,OH
